time,US.China.Trade.War_npdc_gold,US.China.Trade.War_npdc_forex,US.China.Trade.War_npdc_oil,US.China.Trade.War_npdc_SP500,US.China.Trade.War_npdc_soybean,US.China.Trade.War_npdc_bitcoin,US.China.Trade.War_npdc_ten_year_bond,Tax.Policy_npdc_gold,Tax.Policy_npdc_forex,Tax.Policy_npdc_oil,Tax.Policy_npdc_SP500,Tax.Policy_npdc_soybean,Tax.Policy_npdc_bitcoin,Tax.Policy_npdc_ten_year_bond,Healthcare.Reform_npdc_gold,Healthcare.Reform_npdc_forex,Healthcare.Reform_npdc_oil,Healthcare.Reform_npdc_SP500,Healthcare.Reform_npdc_soybean,Healthcare.Reform_npdc_bitcoin,Healthcare.Reform_npdc_ten_year_bond,Election.Related_npdc_gold,Election.Related_npdc_forex,Election.Related_npdc_oil,Election.Related_npdc_SP500,Election.Related_npdc_soybean,Election.Related_npdc_bitcoin,Election.Related_npdc_ten_year_bond,Economic.Indicators_npdc_gold,Economic.Indicators_npdc_forex,Economic.Indicators_npdc_oil,Economic.Indicators_npdc_SP500,Economic.Indicators_npdc_soybean,Economic.Indicators_npdc_bitcoin,Economic.Indicators_npdc_ten_year_bond,Fed.Policy_npdc_gold,Fed.Policy_npdc_forex,Fed.Policy_npdc_oil,Fed.Policy_npdc_SP500,Fed.Policy_npdc_soybean,Fed.Policy_npdc_bitcoin,Fed.Policy_npdc_ten_year_bond,Stock.Market_npdc_gold,Stock.Market_npdc_forex,Stock.Market_npdc_oil,Stock.Market_npdc_SP500,Stock.Market_npdc_soybean,Stock.Market_npdc_bitcoin,Stock.Market_npdc_ten_year_bond,Geopolitical.Risks_npdc_gold,Geopolitical.Risks_npdc_forex,Geopolitical.Risks_npdc_oil,Geopolitical.Risks_npdc_SP500,Geopolitical.Risks_npdc_soybean,Geopolitical.Risks_npdc_bitcoin,Geopolitical.Risks_npdc_ten_year_bond,Trade.Agreements_npdc_gold,Trade.Agreements_npdc_forex,Trade.Agreements_npdc_oil,Trade.Agreements_npdc_SP500,Trade.Agreements_npdc_soybean,Trade.Agreements_npdc_bitcoin,Trade.Agreements_npdc_ten_year_bond,COVID.19_npdc_gold,COVID.19_npdc_forex,COVID.19_npdc_oil,COVID.19_npdc_SP500,COVID.19_npdc_soybean,COVID.19_npdc_bitcoin,COVID.19_npdc_ten_year_bond,Healthcare.Policy_npdc_gold,Healthcare.Policy_npdc_forex,Healthcare.Policy_npdc_oil,Healthcare.Policy_npdc_SP500,Healthcare.Policy_npdc_soybean,Healthcare.Policy_npdc_bitcoin,Healthcare.Policy_npdc_ten_year_bond,Energy.Policy_npdc_gold,Energy.Policy_npdc_forex,Energy.Policy_npdc_oil,Energy.Policy_npdc_SP500,Energy.Policy_npdc_soybean,Energy.Policy_npdc_bitcoin,Energy.Policy_npdc_ten_year_bond,Tech.Regulation_npdc_gold,Tech.Regulation_npdc_forex,Tech.Regulation_npdc_oil,Tech.Regulation_npdc_SP500,Tech.Regulation_npdc_soybean,Tech.Regulation_npdc_bitcoin,Tech.Regulation_npdc_ten_year_bond,US-China Trade War,Tax Policy,Healthcare Reform,Election Related,Economic Indicators,Fed Policy,Stock Market,Geopolitical Risks,Trade Agreements,COVID-19,Healthcare Policy,Energy Policy,Tech Regulation
2024/2/27,0.228604744,-0.021728757,-0.515459325,-0.630315359,-0.35434444,0.196628041,-0.262739742,-0.113105047,-0.061225134,-0.042746128,-0.054281016,-0.412219574,0.218306511,0.096308832,-0.994447096,-0.028586083,0.357810803,-0.579635993,0.04264678,-0.206562679,0.023189117,-2.176462336,-0.967968373,-0.09711878,-0.325857022,-0.833403755,0.196991749,-0.705522388,-0.481477101,-0.304058732,-0.027125984,-1.110921276,-0.55511393,-0.302537201,-0.368073626,-0.473032983,-0.04046158,0.451637685,-2.302030585,-1.862035943,-0.053362975,-0.489153679,-1.224516188,-0.179726781,0.085209107,-0.368082125,-0.904843435,-0.405313656,-0.657843305,-0.50315324,0.04732255,-1.135437047,0.184314681,-0.802762244,-0.507068467,-0.081342122,0.10910957,0.884062634,-0.215559428,-0.014830312,-0.444835451,0.836856989,-0.068753316,0.139816169,-0.261084196,-0.474998932,-0.382917538,-0.182114989,-0.65204977,-0.657838974,-1.036950021,-0.143621295,-0.373564123,-0.13580668,-0.322286191,0.035662821,-0.40243374,-0.297652238,0.014159918,0.032063026,-0.137709588,-1.264642035,0.051963912,-0.152708409,0.393787952,-0.102371794,1.291606969,-0.226628237,-0.33821531,-0.14814387,-0.212291443,-0.072320662,-0.09531018,0,0.043802623,0.304776506,-0.040821995,0.043485112,-0.182321557,0,0.096143861,0.020339684,-0.094310679,0.093526058
2024/2/28,0.241169933,-0.024010635,-0.51447989,-0.646984341,-0.342821514,0.120643047,-0.256044207,-0.082681368,-0.055641494,-0.016060643,-0.032446343,-0.355677351,0.084029711,0.058855783,-0.95724141,-0.027669412,0.309968516,-0.583362256,0.032418915,-0.177864786,0.020706335,-2.160846459,-0.95585166,-0.103120692,-0.323941844,-0.83980028,0.291414104,-0.68952903,-0.451328914,-0.316402416,-0.085469667,-0.978972416,-0.59420564,-0.343498953,-0.455260779,-0.47245788,-0.037340742,0.420620795,-2.379035308,-1.832252769,-0.123242634,-0.45738593,-1.21932472,-0.188549264,0.066685985,-0.388260936,-0.824740025,-0.215454573,-0.66687441,-0.469733104,0.043708117,-1.119585213,0.130925104,-0.736062972,-0.612144435,-0.067750365,0.107997514,0.881831483,-0.206614054,-0.014543064,-0.452289006,1.031342281,-0.058581787,0.102500886,-0.265774136,-0.513043023,-0.365510037,-0.189620647,-0.314121081,-0.686023053,-1.039205158,-0.145154143,-0.384497278,-0.143432495,-0.303137021,-0.008963039,-0.397213166,-0.289953019,0.006730772,0.005440539,-0.111053605,-1.205565981,0.132742713,-0.144083773,0.354773461,-0.101579879,1.157431408,-0.247749877,-0.278914794,0.01309312,-0.209555538,-1.491654877,0.201369752,0,0.12095261,-0.282048255,0.056695344,0.031416196,-0.274436846,0,-0.068992871,0.143548171,-0.06820825,-0.055059777
2024/2/29,0.253893784,-0.010905554,-0.5198215,-0.678137376,-0.332147458,0.184418874,-0.265881424,-0.057933228,-0.038744129,-0.016366604,-0.097325895,-0.348788147,0.518393964,0.017350379,-0.945391547,-0.010389082,0.336425249,-0.580597484,0.034556856,-0.174495217,0.021526157,-2.105185341,-0.963684029,-0.10096672,-0.330167579,-0.819888236,0.273773014,-0.687161498,-0.472873433,-0.181825054,-0.101096805,-1.160184189,-0.628144802,-0.442749515,-0.421570188,-0.483103557,-0.03532678,0.426238128,-2.378505128,-1.850905339,-0.150789069,-0.460855235,-1.274775752,-0.150904383,0.076851531,-0.410269176,-0.841653596,-0.236087606,-0.677101035,-0.54893007,0.068380185,-1.134303159,0.123086841,-0.749214614,-0.641742621,-0.057322778,0.09213738,0.912656755,-0.209286768,-0.020726217,-0.49556026,0.613917718,-0.056532681,0.092889393,-0.234122937,-0.526928087,-0.408140764,-0.196966191,-0.290215206,-0.695728162,-1.068557592,-0.121296729,-0.390867316,-0.14075518,-0.302898397,-0.072633615,-0.414738846,-0.328902561,0.0154104,0.003235656,-0.074138842,-1.221032554,0.054947469,-0.147169808,0.365667024,-0.111838879,1.178372845,-0.307132176,-0.268120201,0.098078818,-0.191394269,-0.405465108,-0.494193224,0,-0.149940147,0.101420178,0,0.0102565,-0.111225635,0,0.008888947,-0.066090112,-0.023810649,0.072759354
2024/3/1,0.270127671,-0.020973166,-0.49844468,-0.699546239,-0.347416084,0.139968188,-0.27203162,-0.388419829,-0.090570233,0.090808199,-0.019600843,-0.265855176,0.328634487,-0.109084072,-0.783039663,-0.016040203,0.32907549,-0.57075444,0.041974097,-0.185615954,0.030512132,-2.108689907,-1.009472875,-0.129446161,-0.369991465,-0.944794192,0.226967141,-0.69499243,-0.47224622,-0.177089368,-0.092637418,-1.115461543,-0.659454163,-0.464003228,-0.450471597,-0.598736849,-0.051826511,0.377529909,-2.380350687,-1.696902966,-0.134873816,-0.509739035,-1.501891512,-0.187858915,0.03889228,-0.492440009,-0.721096762,-0.214817035,-0.729739117,-0.72685871,0.056821691,-1.024517434,0.014858196,-0.710239723,-0.596923628,-0.051704307,0.099074076,0.941507696,-0.193399706,-0.020898683,-0.489915831,0.551269298,-0.044070563,0.356426869,-0.175181866,-0.699890936,-0.481769486,-0.22110174,-0.284681041,-0.528350302,-1.105309975,-0.136273556,-0.383550769,-0.183812606,-0.32071612,-0.098091997,-0.391641025,-0.437951274,-0.00145294,0.034815198,-0.05362488,-1.134001229,0.085137647,-0.179425516,0.69713405,-0.093429088,1.205340089,-0.518539142,-0.146709034,-0.006765098,-0.156136444,0.980829253,0.16148747,0,-0.287682072,-0.025708357,-0.22906657,-0.057758834,0.211309094,0,0.396576161,0.265703166,-0.156160731,0.363667979
2024/3/4,0.322569735,-0.024183478,-0.512438163,-0.723019489,-0.350913268,0.120612853,-0.282567946,-0.129432198,-0.091002605,0.185950816,0.039220926,-0.283531231,0.400008656,-0.082399378,-0.852490679,-0.002620462,0.353873556,-0.575279106,0.033397665,-0.199471299,0.026698467,-2.707196917,-1.098361463,-0.178408974,-0.390796831,-0.997911384,0.1191405,-0.765471172,-0.350907803,-0.209801815,-0.061580802,-1.144857127,-0.665463058,-0.537630004,-0.470357263,-0.574307606,-0.056410532,0.399216497,-2.382569314,-1.683818524,-0.297280873,-0.523836508,-1.211113662,-0.216896807,-0.004161817,-0.482429929,-0.705239839,-0.517133989,-0.746832645,-0.853859663,0.001045317,-1.090340273,0.181812568,-0.748638514,-0.318705396,-0.04186668,0.088046975,0.918722879,-0.217723957,-0.023770908,-0.47368765,0.508977876,-0.037188756,0.33387029,-0.17303814,-0.436019584,-0.492961075,-0.25846671,-0.312165263,-0.554278418,-0.83388808,-0.155953164,-0.227921582,-0.180951725,-0.355818227,0.051266647,-0.401488756,-0.389849451,-0.019467295,-0.0016025,0.009516259,-1.145647444,-0.030719736,-0.17899363,-0.230710373,-0.031284266,0.892209075,-0.146169868,-0.322560023,1.030912776,-0.127611949,0.451985124,0.662184955,0,0.652325186,0.383364761,0.246524,1.016934258,0.864997437,0,0.274129106,0.70774598,0.565807758,-0.138150338
2024/3/5,0.307399128,-0.028099082,-0.553943612,-0.642385069,-0.39811796,0.409648602,-0.307384713,0.106882292,-0.044970397,0.206834177,-0.034616366,-0.238144972,-0.018023942,0.109539598,-0.873829993,-0.015832372,0.323787931,-0.58437351,0.029660512,-0.134315344,0.036722952,-2.251682178,-0.974471914,-0.16717407,-0.529799371,-1.126825585,-0.165149441,-0.586007079,-0.345142921,-0.173772243,-0.005641816,-1.517186345,-0.574114972,-0.359257929,-0.540372442,-0.475308514,-0.038718884,0.258440724,-2.492392878,-1.571110223,-0.20342754,-0.551310772,-1.064123017,-0.154768928,-0.042841209,-0.732817648,-0.623981574,-0.628321487,-0.787694606,-0.530192769,0.039395261,-0.854178561,-0.162450306,-0.574661105,-0.066148191,-0.062350952,0.082150705,0.942354921,-0.220623539,-0.017373626,-0.487755193,0.737272376,-0.040797006,0.36328597,-0.169821595,-0.462871326,-0.633358235,-0.190438375,-0.154393494,-0.579556321,-0.684268088,-0.126860791,-0.242123697,-0.285349535,-0.324590345,-0.084683771,-0.450168388,-0.269636669,0.005782382,0.045986331,0.092757254,-1.215755107,-0.075871464,-0.240286751,-0.005987779,-0.041935877,0.726300123,0.111605633,-0.351526141,1.188978665,-0.085134622,-0.200670695,-0.12726178,0,-0.169899037,-0.069391993,0.362540063,0.076764016,-0.236388778,0,-0.091807549,0.042559614,0.048202102,0.405465108
2024/3/6,0.304914751,-0.027818272,-0.558188176,-0.663797595,-0.419086949,0.252606745,-0.288023631,0.014850596,-0.071713018,0.208879686,-0.046319291,-0.23678623,-0.158011515,0.064605338,-0.854694227,-0.020167056,0.326860368,-0.56809722,0.032103646,-0.141741533,0.033439763,-2.367676664,-1.005939384,-0.142742808,-0.626196426,-1.168170465,-0.044484466,-0.642902209,-0.338387695,-0.215818346,0.033886225,-1.616964171,-0.568707352,-0.336011012,-0.508463685,-0.399931136,-0.048510248,0.354047034,-2.24690714,-1.570328482,-0.070430775,-0.572222409,-1.081353272,-0.168710429,-0.044977989,-0.723943924,-0.616639813,-0.615786609,-0.778279056,-0.629757995,0.022677562,-0.694352205,-0.231074096,-0.553314328,-0.045615844,-0.055929549,0.087745775,0.95209262,-0.211800659,-0.017386495,-0.486473707,0.728660126,-0.038526625,0.179945329,-0.23373434,-0.164224483,-0.761497436,-0.13409918,-0.253906555,-0.60081022,-0.696565297,-0.128534696,-0.242571367,-0.294400918,-0.32279113,-0.082558623,-0.438231461,-0.252606179,0.006211291,0.057862461,0.090865451,-1.207341675,-0.071396187,-0.227129458,-0.250760347,-0.036217034,0.628991058,-0.179077429,-0.353400914,0.392482647,-0.02278299,0.105360516,0.139761942,0,0.449737932,0.052490183,-0.091807549,0.004914015,0,0,-0.167054085,0.013793322,-0.035932009,-0.174941449
2024/3/7,0.307989613,-0.026579443,-0.562207841,-0.641908906,-0.395029733,0.254417505,-0.283369118,-0.119520869,-0.144739808,0.170060644,-0.089897022,-0.192360175,0.011771066,-0.011977949,-0.809945367,-0.015329144,0.324068004,-0.559537643,0.034354275,-0.137173521,0.03921834,-2.283359617,-0.800999048,-0.181150566,-0.543708885,-0.970642152,0.142102391,-0.560944779,-0.370414871,-0.245952221,0.005408591,-1.623269638,-0.447975619,-0.316711121,-0.526279907,-0.428824366,-0.046528847,0.323728686,-2.445886626,-1.405216234,-0.140775452,-0.564257455,-1.153953094,-0.252747064,-0.064662223,-0.865552274,-0.460103265,-0.605226467,-0.800284974,-0.64702856,0.022247553,-0.720492941,-0.303274473,-0.501294639,-0.073959065,-0.056697908,0.095341223,0.940346915,-0.212275292,-0.011818639,-0.54976512,0.748647742,-0.031413295,0.126973769,-0.332519251,-0.211943413,-0.986190664,0.017902918,-0.202518975,-0.609819599,-0.714935234,-0.153413175,-0.246021824,-0.320300586,-0.281279783,-0.095525685,-0.441937375,-0.280990591,0.012335608,0.044712992,0.092996979,-1.179864466,-0.102905316,-0.235488604,-0.361456353,-0.05077175,0.575561918,-0.324486204,-0.148071504,0.451450267,0.013396716,1.435084525,-0.206207042,0,-0.685304003,-0.127058878,-0.066249386,-0.055429805,-0.223143551,0,-0.030771659,0.140357358,0.012121361,-0.194156014
2024/3/8,0.283985951,-0.032235899,-0.552351312,-0.668948451,-0.429025034,0.274751992,-0.277203475,-0.155709725,-0.144467882,0.160822497,-0.002078515,-0.222049332,-0.08640492,-0.016170234,-0.772802302,0.000362798,0.333288323,-0.567032273,0.032053587,-0.137320909,0.041187075,-2.448878972,-0.785604894,-0.182567796,-0.400105046,-1.393108261,0.054879074,-0.555742944,-0.352598672,-0.239250328,0.003244425,-1.482840735,-0.479273441,-0.335687839,-0.507763229,-0.445501741,-0.025553261,0.347741803,-2.177153445,-1.277945098,-0.170132032,-0.565221967,-1.210671815,-0.257669291,-0.006885624,-0.626789887,-0.353408448,-0.562721228,-0.800490312,-0.700281604,0.008831944,-0.77811555,-0.036855831,-0.420377156,-0.061807589,-0.050698636,0.096320903,0.888549281,-0.212981639,-0.015683514,-0.472755601,0.775631556,-0.038485139,0.10765681,-0.319990518,-0.255401035,-0.753063586,-0.020012716,-0.141619229,-0.609458859,-0.733873077,-0.155999374,-0.278955893,-0.254985364,-0.237360545,-0.092260874,-0.448915311,-0.305292938,0.0614844,0.048481807,0.087786908,-1.001675036,-0.053091364,-0.24421748,-0.398730486,-0.073117691,0.608791794,-0.125659612,-0.054720823,0.33440987,0.007264938,-1.435084525,0.037457563,0,0.15860503,0.1876835,-0.131576358,-0.058683502,0.348306694,0,-0.142500063,-0.264151575,-0.291706223,0.068992871
2024/3/11,0.209088727,-0.033783423,-0.589242432,-0.702515611,-0.496882637,0.393111506,-0.266604141,-0.114241209,-0.156372607,0.111104152,-0.042489112,-0.183619673,-0.220693697,-0.012990612,-0.763904499,-0.036537246,0.384513479,-0.478449709,0.131711786,-0.155776571,0.042416275,-2.350297945,-0.776990176,-0.142124073,-0.345318771,-1.461551584,0.132036184,-0.56888627,-0.333739598,-0.267816128,-0.032696996,-1.378599537,-0.445240067,-0.501298315,-0.52056882,-0.422512954,-0.027188669,0.287307598,-2.321865847,-1.264350045,-0.163736537,-0.580423774,-1.172058019,-0.261951836,-0.048949049,-0.719916717,-0.375508994,-0.76108765,-0.818281242,-0.734318324,-0.001882199,-0.853930747,-0.309256091,-0.449485614,0.037802085,-0.050639944,0.116867225,0.897849573,-0.227418956,-0.010807929,-0.481538822,0.842504551,-0.02051063,0.109046567,-0.305688133,-0.228022369,-0.913881697,-0.076737778,-0.196142332,-0.604636536,-0.779343716,-0.155840206,-0.290009334,-0.3360758,-0.274490066,-0.165248791,-0.459109378,-0.321753862,0.074880188,0.025622349,0.066079303,-0.852892872,-0.207045869,-0.263291875,-0.428482569,-0.076453828,0.546225932,-0.123150553,0.002413248,0.169315178,-0.004734347,24.492188,0.624584509,26.20132744,-0.206336433,0.280713403,0.394165553,0.978811089,0.798507696,0,0.178691789,0.623188592,0.680568398,0.27541198
2024/3/12,0.206723643,-0.046854638,-0.543527101,-0.402278883,-0.76234147,0.378326128,-0.410204878,-0.269462203,-0.169419874,0.104434549,-0.045768032,-0.221765921,-0.216732092,-0.165983283,-1.143064248,-0.058178967,0.471307973,-0.931166529,-0.14521963,-0.18341692,-0.053733641,-2.121893491,-0.755870426,-0.14280846,-0.448679378,-1.627741277,0.196679876,-0.463077242,-0.354266358,-0.271891576,-0.013329248,-1.098829776,-0.435736814,-0.505744628,-0.463532856,-0.45240827,-0.025987339,0.258254977,-1.834190649,-1.441260507,-0.1814221,-0.459646291,-1.265457007,-0.286940821,-0.062141504,-0.466156771,-0.478343206,-0.802171969,-0.766995882,-0.936672719,-0.017126909,-0.767999421,0.096480906,-0.574014663,0.020948195,-0.035203413,0.12473811,0.884735499,-0.211339347,-0.014590909,-0.369677293,0.722245312,-0.003462083,0.124815949,-0.307306396,-0.212597957,-0.896573724,-0.09453639,-0.17858504,-0.604944579,-0.856236184,-0.161901184,-0.303422572,-0.223366614,-0.32398211,-0.206427692,-0.395867782,-0.46873212,0.058373896,0.037274571,-0.046734305,-0.672329865,-0.26462807,-0.19855328,-0.350029033,-0.079145506,0.570587047,-0.168100465,0.021814287,0.402887529,-0.025678519,2.144580844,-0.160623194,-0.032789823,0,-0.007017573,0.241162057,0.172169185,-0.162518929,0,0.018018506,-0.075223421,-0.012739026,0.121889818
2024/3/13,0.222811663,-0.046909938,-0.547232208,-0.395436134,-0.753757684,0.357811396,-0.411850865,-0.331891897,-0.186313432,0.065559568,-0.035526014,-0.201272584,-0.318368681,-0.116415208,-0.84628205,-0.109631632,0.114416025,-0.880170504,-0.284157057,-0.150823491,-0.055170998,-2.119381494,-0.763756416,-0.151032492,-0.446686947,-1.631233004,0.189061268,-0.463457099,-0.373945374,-0.292833663,0.022910909,-1.09521545,-0.4421474,-0.466206463,-0.468260428,-0.437892573,-0.037669231,0.286348111,-1.778698597,-1.482536489,-0.072633035,-0.4008852,-1.251650322,-0.286605385,-0.026426134,-0.446134908,-0.485933786,-0.827716394,-0.783365337,-0.960363439,-0.032270442,-0.64240692,0.131491088,-0.553232945,0.022085059,-0.044758976,0.131430369,0.886296759,-0.226740609,-0.015075613,-0.370771052,0.708584776,-0.023861873,0.164859824,-0.321099886,-0.152457354,-0.870950996,-0.109063503,-0.204052087,-0.598805524,-0.881963363,-0.175648027,-0.262749696,-0.214742885,-0.325280501,-0.237457008,-0.397370541,-0.479720724,0.057853879,0.033254447,-0.034642167,-0.671104061,-0.291326354,-0.210321801,-0.41338952,-0.097957622,0.534771311,-0.227267991,0.063783025,0.200853041,-0.009714285,-2.224623552,0.080042708,-26.16853762,0.080042708,-0.007067167,-0.133531393,0.231273677,0.211309094,0,0.008888947,0,0.025317808,0.108633841
2024/3/14,0.179948765,-0.032747495,-0.513750932,-0.379521324,-0.727408696,0.42426772,-0.34351364,-0.280196736,-0.147926697,0.04863762,-0.021381634,-0.203989134,-0.323502636,-0.05005991,-0.405950139,0.121603714,0.33574738,-1.014284692,-0.245161279,-0.242565551,0.092224177,-2.183722953,-0.721433873,-0.067477352,-0.43105099,-1.685686131,0.154721409,-0.494038912,-0.269913255,-0.212088987,0.006339628,-1.077937492,-0.447162957,-0.580577385,-0.380698326,-0.331815651,-0.023433988,0.021149414,-1.705149678,-1.430721194,0.014598867,-0.394022217,-1.028925061,-0.218389935,-0.270227452,-0.43458537,-0.51132121,-0.94236704,-0.532252293,-1.00561495,-0.029225142,-0.680676692,0.143083679,-0.582357823,0.017237512,-0.033391432,0.10843185,0.795031119,-0.220360808,-0.011556957,-0.362451294,0.792176927,-0.023772913,0.198318862,-0.218212027,-0.202340409,-0.907127111,-0.128458925,-0.328536491,-0.452783828,-0.763245914,-0.111197413,-0.24833146,-0.209574562,-0.318969644,-0.190816317,-0.328107382,-0.428058,0.052770316,-0.005668566,-0.024322781,-0.653847268,-0.281674007,-0.130845227,-0.196590106,-0.026461645,-0.234176656,-0.340049864,0.045163987,0.357438453,-0.184546698,-0.087011377,0.034367644,0,0.443205436,-0.096729626,-0.211309094,-0.262364264,0,0,-0.08299692,0.023167059,-0.064538521,-0.458307589
2024/3/15,0.206742906,-0.034078399,-0.501789814,-0.387298622,-0.719940666,0.392827072,-0.360960911,-0.313300209,-0.161617628,0.068131608,-0.046067499,-0.191423383,-0.277582117,-0.083763857,-0.390304247,0.124849021,0.335222201,-1.010791575,-0.24522288,-0.243047254,0.090782648,-2.266241801,-0.739369325,-0.070758422,-0.487225612,-1.596640046,0.029171858,-0.501187047,-0.26157026,-0.203575658,-0.003459645,-0.91309759,-0.396577116,-0.634496847,-0.378190336,-0.311986237,-0.018271794,0.035815093,-1.389851428,-1.337095373,0.166414514,-0.378350915,-0.985639941,-0.209595488,-0.236201919,-0.309956141,-0.437036117,-0.937556383,-0.536340234,-1.051419293,-0.067643191,-0.710090818,0.153691317,-0.642264819,0.061315888,0.020379927,0.10813248,0.787438632,-0.225301617,-0.015342978,-0.366565763,0.795923857,-0.027376994,0.213066745,-0.222174931,-0.23660133,-0.817388847,-0.112571088,-0.27469024,-0.454920168,-0.765139741,-0.11124172,-0.240278306,-0.188730518,-0.297285751,-0.160740782,-0.343970097,-0.416048501,0.057734244,-0.002523709,-0.054376607,-0.615221063,-0.247225473,-0.135025081,-0.210820815,0.028463868,-0.067980311,-0.020659903,0.074571943,1.15800209,-0.149731806,-0.200670695,-0.027398974,0,-0.174941449,0.015504187,-0.087775611,-0.105360516,-0.741937345,0,-0.111791406,0.052056362,-0.143100844,0.299242895
2024/3/18,0.186348352,-0.035840421,-0.46166346,-0.399081863,-0.662042467,0.178523348,-0.403855566,-0.418103496,-0.181502294,0.033157489,-0.083389623,-0.174841693,-0.098362109,-0.131616064,-0.363256616,0.122934285,0.330952024,-1.016716694,-0.235987219,-0.251950336,0.095293596,-2.272034685,-0.718045963,-0.057861885,-0.549062633,-1.540516686,0.091797694,-0.492536405,-0.27716396,-0.205041829,-0.029138511,-0.925882059,-0.393689686,-0.569956833,-0.393184405,-0.328754163,-0.029435843,0.070600131,-1.438789751,-1.288429223,0.090446998,-0.384302509,-1.023953475,-0.192318866,-0.131198502,-0.378560456,-0.453277013,-0.809183498,-0.564483879,-1.095880687,-0.03666426,-0.407638611,-0.342374984,-0.947712249,0.019388928,0.010084078,0.10201227,0.744962517,-0.203869659,-0.01377571,-0.362896085,0.825027904,-0.028527257,0.169999352,-0.216314847,-0.311737539,-0.84285056,-0.202996237,-0.17864143,-0.487863876,-0.835392264,-0.126021754,-0.390085542,-0.228965081,-0.317526605,-0.198209257,-0.367928481,-0.471512851,0.063667673,0.000483346,-0.089755859,-0.428116298,-0.266092108,-0.163537007,-0.207303147,0.03049462,-0.122832752,0.015161276,0.080420425,1.221406829,-0.149498399,25.87848236,0.616774202,0,0.217064505,0.278948392,0.252495763,0.992663711,0.993251773,0,0.376477571,0.727280187,0.633249039,0.352821375
2024/3/19,0.175531375,-0.064789831,-0.416076704,-0.309294503,-0.530742525,-0.02409102,-0.326192157,-0.447590618,-0.25782411,0.023738605,-0.04375735,-0.127706681,-0.715166703,-0.044258401,-0.347016904,0.121740806,0.320783943,-1.029261479,-0.237716986,-0.222194795,0.088467261,-2.314108638,-0.779353813,-0.063104269,-0.573607381,-1.611633358,0.05773397,-0.469437596,-0.284650738,-0.271348926,-0.022726491,-0.93410682,-0.361497888,-0.65665597,-0.465453774,-0.330880727,-0.039118842,0.1133879,-1.263744007,-1.193062225,-0.070900326,-0.413740112,-1.046519094,-0.287116139,-0.127563961,-0.304530166,-0.359162132,-1.044281261,-0.613175976,-1.143243754,-0.119706942,-0.353499988,-0.224341653,-0.702830456,-0.108386331,-0.0195208,0.102757353,0.704630916,-0.227994746,-0.016545164,-0.429905296,1.061054301,-0.047042734,0.174178816,-0.288369782,-0.296177019,-0.767316293,-0.103167566,-0.392852994,-0.493826598,-0.860495924,-0.170907216,-0.394520405,-0.172750693,-0.25978676,-0.471872431,-0.412289399,-0.505605899,0.014586517,-0.000208404,-0.138098111,-0.436256451,-0.61592345,-0.198105004,-0.221767675,0.002634988,-0.2214899,0.145984588,0.200795134,0.736908524,-0.144626263,-2.00533357,0.076372979,0,-0.089231134,-0.103899595,0.27938327,0.040351296,-0.204794413,0,0.028987537,0,0.024391453,-0.176930708
2024/3/20,0.162342459,-0.066513548,-0.435688849,-0.335259324,-0.490675007,-0.168399787,-0.323971958,-0.4175084,-0.249133337,0.033906013,-0.038395974,-0.067569689,-0.587159033,-0.10302555,-0.342924051,0.12705374,0.305331095,-0.976205151,-0.236278377,-0.173166276,0.087878099,-2.284928316,-0.78791936,-0.05976994,-0.662064016,-1.657736357,0.040951548,-0.480112917,-0.285595015,-0.326392192,-0.03766965,-1.097927682,-0.295904954,-0.642599421,-0.431241052,-0.334767961,-0.049815415,0.032714272,-1.180396802,-1.584078767,-0.204361156,-0.420755544,-1.028685145,-0.296803416,-0.111106923,-0.296347929,-0.280964885,-1.079045461,-0.604560098,-1.125647853,-0.152305412,-0.415264965,-0.293707195,-0.498512115,-0.204682235,-0.007365021,0.10364218,0.656467777,-0.210553292,-0.002034053,-0.398728053,1.240532121,-0.045001428,0.180741175,-0.277625986,-0.283603776,-0.711279071,-0.141075835,-0.336078927,-0.496145707,-0.849026948,-0.175675188,-0.362093071,-0.173061628,-0.177371829,-0.54774617,-0.394832888,-0.498935674,0.003207246,0.006574363,-0.117019751,-0.422304107,-0.654974944,-0.186096211,-0.233771647,-0.033272458,-0.098408317,0.174952087,0.085701218,0.320712364,-0.07939653,0.356674944,-0.09237332,0,0.287682072,0.08396538,0.392886326,0.112117298,0.204794413,0,0.018868484,0.064957896,-0.012121361,-0.084083117
